part_number;SKU;descricao;GALVANIZA?;tipo_de_material;custo
1GA1006010;;GALPAO RL360 LONA 2A - 10X010X06M;;verificar;0
1GA1006015;;GALPAO RL360 LONA 2A - 10X015X06M;;verificar;0
1GA1006020;;GALPAO RL360 LONA 2A - 10X020X06M;;verificar;0
1GA1006025;;GALPAO RL360 LONA 2A - 10X025X06M;;verificar;0
1GA1006026;;GALPAO RL360 LONA 2A - 10X026X06M;;verificar;0
1GA1006030;;GALPAO RL360 LONA 2A - 10X030X06M;;verificar;0
1GA1006035;;GALPAO RL360 LONA 2A - 10X035X06M;;verificar;0
1GA1006040;;GALPAO RL360 LONA 2A - 10X040X06M;;verificar;0
1GA1006045;;GALPAO RL360 LONA 2A - 10X045X06M;;verificar;0
1GA1006050;;GALPAO RL360 LONA 2A - 10X050X06M;;verificar;0
1GA1006055;;GALPAO RL360 LONA 2A - 10X055X06M;;verificar;0
1GA1006060;;GALPAO RL360 LONA 2A - 10X060X06M;;verificar;0
1GA1006065;;GALPAO RL360 LONA 2A - 10X065X06M;;verificar;0
1GA1006070;;GALPAO RL360 LONA 2A - 10X070X06M;;verificar;0
1GA1006075;;GALPAO RL360 LONA 2A - 10X075X06M;;verificar;0
1GA1006080;;GALPAO RL360 LONA 2A - 10X080X06M;;verificar;0
1GA1006085;;GALPAO RL360 LONA 2A - 10X085X06M;;verificar;0
1GA1006090;;GALPAO RL360 LONA 2A - 10X090X06M;;verificar;0
1GA1006095;;GALPAO RL360 LONA 2A - 10X095X06M;;verificar;0
1GA1006100;;GALPAO RL360 LONA 2A - 10X100X06M;;verificar;0
1GA1006105;;GALPAO RL360 LONA 2A - 10X105X06M;;verificar;0
1GA1006110;;GALPAO RL360 LONA 2A - 10X110X06M;;verificar;0
1GA1006115;;GALPAO RL360 LONA 2A - 10X115X06M;;verificar;0
1GA1006120;;GALPAO RL360 LONA 2A - 10X120X06M;;verificar;0
1GA1006125;;GALPAO RL360 LONA 2A - 10X125X06M;;verificar;0
1GA1006130;;GALPAO RL360 LONA 2A - 10X130X06M;;verificar;0
1GA1006135;;GALPAO RL360 LONA 2A - 10X135X06M;;verificar;0
1GA1006140;;GALPAO RL360 LONA 2A - 10X140X06M;;verificar;0
1GA1006145;;GALPAO RL360 LONA 2A - 10X145X06M;;verificar;0
1GA1006150;;GALPAO RL360 LONA 2A - 10X150X06M;;verificar;0
1GA1006155;;GALPAO RL360 LONA 2A - 10X155X06M;;verificar;0
1GA1006160;;GALPAO RL360 LONA 2A - 10X160X06M;;verificar;0
1GA1006165;;GALPAO RL360 LONA 2A - 10X165X06M;;verificar;0
1GA1006170;;GALPAO RL360 LONA 2A - 10X170X06M;;verificar;0
1GA1006175;;GALPAO RL360 LONA 2A - 10X175X06M;;verificar;0
1GA1006180;;GALPAO RL360 LONA 2A - 10X180X06M;;verificar;0
1GA1006185;;GALPAO RL360 LONA 2A - 10X185X06M;;verificar;0
1GA1006190;;GALPAO RL360 LONA 2A - 10X190X06M;;verificar;0
1GA1006195;;GALPAO RL360 LONA 2A - 10X195X06M;;verificar;0
1GA1006200;;GALPAO RL360 LONA 2A - 10X200X06M;;verificar;0
1GA1008075;;GALPAO RL360 LONA 2A - 10X075X08M;;verificar;0
1GA1068035;;GALPAO RL360 LONA  - 10X20X6,8M;;verificar;0
1GA1068040;;GALPAO RL360 LONA 2A - 10X040X6,8M;;verificar;0
1GA1306015;;GALPAO RL360 LONA 2A - 13X015X06M;;verificar;0
1GA1506010;;GALPAO RL360 LONA 2A - 15X010X06M;;verificar;0
1GA1506015;;GALPAO RL360 LONA 2A - 15X015X06M;;verificar;0
1GA1506020;;GALPAO RL360 LONA 2A - 15X020X06M;;verificar;0
1GA1506025;;GALPAO RL360 LONA 2A - 15X025X06M;;verificar;0
1GA1506030;;GALPAO RL360 LONA 2A - 15X030X06M;;verificar;0
1GA1506035;;GALPAO RL360 LONA 2A - 15X035X06M;;verificar;0
1GA1506040;;GALPAO RL360 LONA 2A - 15X040X06M;;verificar;0
1GA1506045;;GALPAO RL360 LONA 2A - 15X045X06M;;verificar;0
1GA1506048;;GALPAO RL360 LONA 2A - 15X048X06M;;verificar;0
1GA1506050;;GALPAO RL360 LONA 2A - 15X050X06M;;verificar;0
1GA1506055;;GALPAO RL360 LONA 2A - 15X055X06M;;verificar;0
1GA1506060;;GALPAO RL360 LONA 2A - 15X060X06M;;verificar;0
1GA1506065;;GALPAO RL360 LONA 2A - 15X065X06M;;verificar;0
1GA1506070;;GALPAO RL360 LONA 2A - 15X070X06M;;verificar;0
1GA1506075;;GALPAO RL360 LONA 2A - 15X075X06M;;verificar;0
1GA1506080;;GALPAO RL360 LONA 2A - 15X080X06M;;verificar;0
1GA1506085;;GALPAO RL360 LONA 2A - 15X085X06M;;verificar;0
1GA1506090;;GALPAO RL360 LONA 2A - 15X090X06M;;verificar;0
1GA1506095;;GALPAO RL360 LONA 2A - 15X095X06M;;verificar;0
1GA1506100;;GALPAO RL360 LONA 2A - 15X100X06M;;verificar;0
1GA1506105;;GALPAO RL360 LONA 2A - 15X105X06M;;verificar;0
1GA1506110;;GALPAO RL360 LONA 2A - 15X110X06M;;verificar;0
1GA1506115;;GALPAO RL360 LONA 2A - 15X115X06M;;verificar;0
1GA1506120;;GALPAO RL360 LONA 2A - 15X120X06M;;verificar;0
1GA1506125;;GALPAO RL360 LONA 2A - 15X125X06M;;verificar;0
1GA1506130;;GALPAO RL360 LONA 2A - 15X130X06M;;verificar;0
1GA1506135;;GALPAO RL360 LONA 2A - 15X135X06M;;verificar;0
1GA1506140;;GALPAO RL360 LONA 2A - 15X140X06M;;verificar;0
1GA1506145;;GALPAO RL360 LONA 2A - 15X145X06M;;verificar;0
1GA1506150;;GALPAO RL360 LONA 2A - 15X150X06M;;verificar;0
1GA1506155;;GALPAO RL360 LONA 2A - 15X155X06M;;verificar;0
1GA1506160;;GALPAO RL360 LONA 2A - 15X160X06M;;verificar;0
1GA1506165;;GALPAO RL360 LONA 2A - 15X165X06M;;verificar;0
1GA1506170;;GALPAO RL360 LONA 2A - 15X170X06M;;verificar;0
1GA1506175;;GALPAO RL360 LONA 2A - 15X175X06M;;verificar;0
1GA1506180;;GALPAO RL360 LONA 2A - 15X180X06M;;verificar;0
1GA1506185;;GALPAO RL360 LONA 2A - 15X185X06M;;verificar;0
1GA1506190;;GALPAO RL360 LONA 2A - 15X190X06M;;verificar;0
1GA1506195;;GALPAO RL360 LONA 2A - 15X195X06M;;verificar;0
1GA1506200;;GALPAO RL360 LONA 2A - 15X200X06M;;verificar;0
1GA1567418;;GALPAO RL360 LONA 2A - 8X30X06M;;verificar;0
1GA2006010;;GALPAO RL360 LONA 2A - 20X010X06M;;verificar;0
1GA2006015;;GALPAO RL360 LONA 2A - 20X015X06M;;verificar;0
1GA2006020;;GALPAO RL360 LONA 2A - 20X020X06M;;verificar;0
1GA2006025;;GALPAO RL360 LONA 2A - 20X025X06M;;verificar;0
1GA2006030;;GALPAO RL360 LONA 2A - 20X030X06M;;verificar;0
1GA2006035;;GALPAO RL360 LONA 2A - 20X035X06M;;verificar;0
1GA2006040;;GALPAO RL360 LONA 2A - 20X040X06M;;verificar;0
1GA2006045;;GALPAO RL360 LONA 2A - 20X045X06M;;verificar;0
1GA2006050;;GALPAO RL360 LONA 2A - 20X050X06M;;verificar;0
1GA2006055;;GALPAO RL360 LONA 2A - 20X055X06M;;verificar;0
1GA2006060;;GALPAO RL360 LONA 2A - 20X060X06M;;verificar;0
1GA2006065;;GALPAO RL360 LONA 2A - 20X065X06M;;verificar;0
1GA2006070;;GALPAO RL360 LONA 2A - 20X070X06M;;verificar;0
1GA2006075;;GALPAO RL360 LONA 2A - 20X075X06M;;verificar;0
1GA2006080;;GALPAO RL360 LONA 2A - 25X080X06M;;verificar;0
1GA2006081;;GALPAO RL360 LONA 2A - 20X080X06M;;verificar;0
1GA2006085;;GALPAO RL360 LONA 2A - 20X085X06M;;verificar;0
1GA2006090;;GALPAO RL360 LONA 2A - 20X090X06M;;verificar;0
1GA2006095;;GALPAO RL360 LONA 2A - 20X095X06M;;verificar;0
1GA2006100;;GALPAO RL360 LONA 2A - 20X100X06M;;verificar;0
1GA2006105;;GALPAO RL360 LONA 2A - 20X105X06M;;verificar;0
1GA2006110;;GALPAO RL360 LONA 2A - 20X110X06M;;verificar;0
1GA2006115;;GALPAO RL360 LONA 2A - 20X115X06M;;verificar;0
1GA2006120;;GALPAO RL360 LONA 2A - 20X120X06M;;verificar;0
1GA2006125;;GALPAO RL360 LONA 2A - 20X125X06M;;verificar;0
1GA2006130;;GALPAO RL360 LONA 2A - 20X130X06M;;verificar;0
1GA2006135;;GALPAO RL360 LONA 2A - 20X135X06M;;verificar;0
1GA2006140;;GALPAO RL360 LONA 2A - 20X140X06M;;verificar;0
1GA2006145;;GALPAO RL360 LONA 2A - 20X145X06M;;verificar;0
1GA2006150;;GALPAO RL360 LONA 2A - 20X150X06M;;verificar;0
1GA2006155;;GALPAO RL360 LONA 2A - 20X155X06M;;verificar;0
1GA2006160;;GALPAO RL360 LONA 2A - 20X160X06M;;verificar;0
1GA2006165;;GALPAO RL360 LONA 2A - 20X165X06M;;verificar;0
1GA2006170;;GALPAO RL360 LONA 2A - 20X170X06M;;verificar;0
1GA2006180;;GALPAO RL360 LONA 2A - 20X180X06M;;verificar;0
1GA2006185;;GALPAO RL360 LONA 2A - 20X185X06M;;verificar;0
1GA2006190;;GALPAO RL360 LONA 2A - 20X190X06M;;verificar;0
1GA2006195;;GALPAO RL360 LONA 2A - 20X195X06M;;verificar;0
1GA2006200;;GALPAO RL360 LONA 2A - 20X200X06M;;verificar;0
1GA2006325;;GALPAO RL360 LONA 2A - 20X325X06M;;verificar;0
1GA2010010;;GALPAO RL360 LONA 2A - 20X010X10M;;verificar;0
1GA2012045;;GALPAO RL360 LONA 2A - 20X045X12M;;verificar;0
1GA2506005;;GALPAO RL360 LONA 2A - 25X005X06M;;verificar;0
1GA2506010;;GALPAO RL360 LONA 2A - 25X010X06M;;verificar;0
1GA2506015;;GALPAO RL360 LONA 2A - 25X015X06M;;verificar;0
1GA2506020;;GALPAO RL360 LONA 2A - 25X020X06M;;verificar;0
1GA2506025;;GALPAO RL360 LONA 2A - 25X025X06M;;verificar;0
1GA2506030;;GALPAO RL360 LONA 2A - 25X030X06M;;verificar;0
1GA2506035;;GALPAO RL360 LONA 2A - 25X035X06M;;verificar;0
1GA2506040;;GALPAO RL360 LONA 2A - 25X040X06M;;verificar;0
1GA2506045;;GALPAO RL360 LONA 2A - 25X045X06M;;verificar;0
1GA2506050;;GALPAO RL360 LONA 2A - 25X050X06M;;verificar;0
1GA2506055;;GALPAO RL360 LONA 2A - 25X055X06M;;verificar;0
1GA2506060;;GALPAO RL360 LONA 2A - 25X060X06M;;verificar;0
1GA2506065;;GALPAO RL360 LONA 2A - 25X065X06M;;verificar;0
1GA2506070;;GALPAO RL360 LONA 2A - 25X070X06M;;verificar;0
1GA2506075;;GALPAO RL360 LONA 2A - 25X075X06M;;verificar;0
1GA2506080;;GALPAO RL360 LONA 2A - 25X080X06M;;verificar;0
1GA2506085;;GALPAO RL360 LONA 2A - 25X085X06M;;verificar;0
1GA2506090;;GALPAO RL360 LONA 2A - 25X090X06M;;verificar;0
1GA2506095;;GALPAO RL360 LONA 2A - 25X095X06M;;verificar;0
1GA2506100;;GALPAO RL360 LONA 2A - 25X100X06M;;verificar;0
1GA2506105;;GALPAO RL360 LONA 2A - 25X105X06M;;verificar;0
1GA2506110;;GALPAO RL360 LONA 2A - 25X110X06M;;verificar;0
1GA2506115;;GALPAO RL360 LONA 2A - 25X115X06M;;verificar;0
1GA2506120;;GALPAO RL360 LONA 2A - 25X120X06M;;verificar;0
1GA2506125;;GALPAO RL360 LONA 2A - 25X125X06M;;verificar;0
1GA2506130;;GALPAO RL360 LONA 2A - 25X130X06M;;verificar;0
1GA2506135;;GALPAO RL360 LONA 2A - 25X135X06M;;verificar;0
1GA2506140;;GALPAO RL360 LONA 2A - 25X140X06M;;verificar;0
1GA2506145;;GALPAO RL360 LONA 2A - 25X145X06M;;verificar;0
1GA2506150;;GALPAO RL360 LONA 2A - 25X150X06M;;verificar;0
1GA2506155;;GALPAO RL360 LONA 2A - 25X155X06M;;verificar;0
1GA2506160;;GALPAO RL360 LONA 2A - 25X160X06M;;verificar;0
1GA2506165;;GALPAO RL360 LONA 2A - 25X165X06M;;verificar;0
1GA2506170;;GALPAO RL360 LONA 2A - 25X170X06M;;verificar;0
1GA2506175;;GALPAO RL360 LONA 2A - 25X175X06M;;verificar;0
1GA2506180;;GALPAO RL360 LONA 2A - 25X180X06M;;verificar;0
1GA2506185;;GALPAO RL360 LONA 2A - 25X185X06M;;verificar;0
1GA2506190;;GALPAO RL360 LONA 2A - 25X190X06M;;verificar;0
1GA2506195;;GALPAO RL360 LONA 2A - 25X195X06M;;verificar;0
1GA2506200;;GALPAO RL360 LONA 2A - 25X200X06M;;verificar;0
1GA2510015;;GALPAO RL360 LONA 2A - 25X015X10M;;verificar;0
1GA2707027;;GALPAO RL360 LONA 2A - 27X027X07M;;verificar;0
1GA2806020;;GALPAO RL360 LONA 2A - 28X020X06M;;verificar;0
1GA2806111;;GALPAO RL360 LONA 2A - 28,1X111X06M;;verificar;0
1GA2806128;;GALPAO RL360 LONA 2A - 28,1X128X06M;;verificar;0
1GA2806141;;GALPAO RL360 LONA 2A - 28,1X141X06M;;verificar;0
1GA2806380;;GALPAO RL360 LONA 2A - 28,1X380X06M;;verificar;0
1GA3006010;;GALPAO RL360 LONA 2A - 30X010X06M;;verificar;0
1GA3006015;;GALPAO RL360 LONA 2A - 30X015X06M;;verificar;0
1GA3006016;;GALPAO RL360 LONA 2A - 30X016X06M;;verificar;0
1GA3006020;;GALPAO RL360 LONA 2A - 30X020X06M;;verificar;0
1GA3006025;;GALPAO RL360 LONA 2A - 30X025X06M;;verificar;0
1GA3006030;;GALPAO RL360 LONA 2A - 30X030X06M;;verificar;0
1GA3006035;;GALPAO RL360 LONA 2A - 30X035X06M;;verificar;0
1GA3006040;;GALPAO RL360 LONA 2A - 30X040X06M;;verificar;0
1GA3006045;;GALPAO RL360 LONA 2A - 30X045X06M;;verificar;0
1GA3006050;;GALPAO RL360 LONA 2A - 30X050X06M;;verificar;0
1GA3006055;;GALPAO RL360 LONA 2A - 30X055X06M;;verificar;0
1GA3006060;;GALPAO RL360 LONA 2A - 30X060X06M;;verificar;0
1GA3006065;;GALPAO RL360 LONA 2A - 30X065X06M;;verificar;0
1GA3006070;;GALPAO RL360 LONA 2A - 30X070X06M;;verificar;0
1GA3006075;;GALPAO RL360 LONA 2A - 30X075X06M;;verificar;0
1GA3006080;;GALPAO RL360 LONA 2A - 30X080X06M;;verificar;0
1GA3006085;;GALPAO RL360 LONA 2A - 30X085X06M;;verificar;0
1GA3006090;;GALPAO RL360 LONA 2A - 30X090X06M;;verificar;0
1GA3006095;;GALPAO RL360 LONA 2A - 30X095X06M;;verificar;0
1GA3006100;;GALPAO RL360 LONA 2A - 30X100X06M;;verificar;0
1GA3006105;;GALPAO RL360 LONA 2A - 30X105X06M;;verificar;0
1GA3006110;;GALPAO RL360 LONA 2A - 30X110X06M;;verificar;0
1GA3006115;;GALPAO RL360 LONA 2A - 30X115X06M;;verificar;0
1GA3006120;;GALPAO RL360 LONA 2A - 30X120X06M;;verificar;0
1GA3006125;;GALPAO RL360 LONA 2A - 30X125X06M;;verificar;0
1GA3006130;;GALPAO RL360 LONA 2A - 30X130X06M;;verificar;0
1GA3006135;;GALPAO RL360 LONA 2A - 30X135X06M;;verificar;0
1GA3006140;;GALPAO RL360 LONA 2A - 30X140X06M;;verificar;0
1GA3006145;;GALPAO RL360 LONA 2A - 30X145X06M;;verificar;0
1GA3006150;;GALPAO RL360 LONA 2A - 30X150X06M;;verificar;0
1GA3006155;;GALPAO RL360 LONA 2A - 30X155X06M;;verificar;0
1GA3006160;;GALPAO RL360 LONA 2A - 30X160X06M;;verificar;0
1GA3006165;;GALPAO RL360 LONA 2A - 30X165X06M;;verificar;0
1GA3006170;;GALPAO RL360 LONA 2A - 30X170X06M;;verificar;0
1GA3006175;;GALPAO RL360 LONA 2A - 30X175X06M;;verificar;0
1GA3006180;;GALPAO RL360 LONA 2A - 30X180X06M;;verificar;0
1GA3006185;;GALPAO RL360 LONA 2A - 30X185X06M;;verificar;0
1GA3006190;;GALPAO RL360 LONA 2A - 30X190X06M;;verificar;0
1GA3006195;;GALPAO RL360 LONA 2A - 30X195X06M;;verificar;0
1GA3006200;;GALPAO RL360 LONA 2A - 30X200X06M;;verificar;0
1GA3008035;;GALPAO RL360 LONA 2A - 30X035X08M;;verificar;0
1GA3010025;;GALPAO RL360 LONA 2A - 30X025X10M;;verificar;0
1GA3015020;;GALPAO RL360 LONA 2A - 30X020X15M;;verificar;0
1GA3506010;;GALPAO RL360 LONA 2A - 35X010X06M;;verificar;0
1GA3506015;;GALPAO RL360 LONA 2A - 35X015X06M;;verificar;0
1GA3506020;;GALPAO RL360 LONA 2A - 35X020X06M;;verificar;0
1GA3506025;;GALPAO RL360 LONA 2A - 35X025X06M;;verificar;0
1GA3506030;;GALPAO RL360 LONA 2A - 35X030X06M;;verificar;0
1GA3506035;;GALPAO RL360 LONA 2A - 35X035X06M;;verificar;0
1GA3506040;;GALPAO RL360 LONA 2A - 35X040X06M;;verificar;0
1GA3506045;;GALPAO RL360 LONA 2A - 35X045X06M;;verificar;0
1GA3506050;;GALPAO RL360 LONA 2A - 35X050X06M;;verificar;0
1GA3506055;;GALPAO RL360 LONA 2A - 35X055X06M;;verificar;0
1GA3506060;;GALPAO RL360 LONA 2A - 35X060X06M;;verificar;0
1GA3506065;;GALPAO RL360 LONA 2A - 35X065X06M;;verificar;0
1GA3506070;;GALPAO RL360 LONA 2A - 35X070X06M;;verificar;0
1GA3506075;;GALPAO RL360 LONA 2A - 35X075X06M;;verificar;0
1GA3506080;;GALPAO RL360 LONA 2A - 35X080X06M;;verificar;0
1GA3506085;;GALPAO RL360 LONA 2A - 35X085X06M;;verificar;0
1GA3506090;;GALPAO RL360 LONA 2A - 35X090X06M;;verificar;0
1GA3506095;;GALPAO RL360 LONA 2A - 35X095X06M;;verificar;0
1GA3506100;;GALPAO RL360 LONA 2A - 35X100X06M;;verificar;0
1GA3506105;;GALPAO RL360 LONA 2A - 35X105X06M;;verificar;0
1GA3506110;;GALPAO RL360 LONA 2A - 35X110X06M;;verificar;0
1GA3506115;;GALPAO RL360 LONA 2A - 35X115X06M;;verificar;0
1GA3506120;;GALPAO RL360 LONA 2A - 35X120X06M;;verificar;0
1GA3506125;;GALPAO RL360 LONA 2A - 35X125X06M;;verificar;0
1GA3506130;;GALPAO RL360 LONA 2A - 35X130X06M;;verificar;0
1GA3506135;;GALPAO RL360 LONA 2A - 35X135X06M;;verificar;0
1GA3506140;;GALPAO RL360 LONA 2A - 35X140X06M;;verificar;0
1GA3506145;;GALPAO RL360 LONA 2A - 35X145X06M;;verificar;0
1GA3506150;;GALPAO RL360 LONA 2A - 35X150X06M;;verificar;0
1GA3506155;;GALPAO RL360 LONA 2A - 35X155X06M;;verificar;0
1GA3506160;;GALPAO RL360 LONA 2A - 35X160X06M;;verificar;0
1GA3506165;;GALPAO RL360 LONA 2A - 35X165X06M;;verificar;0
1GA3506170;;GALPAO RL360 LONA 2A - 35X170X06M;;verificar;0
1GA3506175;;GALPAO RL360 LONA 2A - 35X175X06M;;verificar;0
1GA3506180;;GALPAO RL360 LONA 2A - 35X180X06M;;verificar;0
1GA3506185;;GALPAO RL360 LONA 2A - 35X185X06M;;verificar;0
1GA3506190;;GALPAO RL360 LONA 2A - 35X190X06M;;verificar;0
1GA3506195;;GALPAO RL360 LONA 2A - 35X195X06M;;verificar;0
1GA3506200;;GALPAO RL360 LONA 2A - 35X200X06M;;verificar;0
1GA3506300;;GALPAO RL360 LONA 2A - 35X300X06M;;verificar;0
1GA3506337;;GALPAO RL360 LONA 2A - 30,6X33,7X06M;;verificar;0
1GA3906080;;GALPAO RL360 LONA 2A - 39X080X06M;;verificar;0
1GA4004100;;GALPAO RL360 LONA 2A - 40X100X04M;;verificar;0
1GA4004105;;GALPAO RL360 LONA 2A - 40X105X04M;;verificar;0
1GA4006010;;GALPAO RL360 LONA 2A - 40X010X06M;;verificar;0
1GA4006015;;GALPAO RL360 LONA 2A - 40X015X06M;;verificar;0
1GA4006020;;GALPAO RL360 LONA 2A - 40X020X06M;;verificar;0
